"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"x704909044440502272","x1101011297221500928",2019-02-28 06:48:43,"ainsmcrae","my immune system hates me lmfao in the last three weeks ive had the flu, strep throat, and then the flu again","Twitter for iPhone",109,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/ac88a4f17a51c7fc.json","Portland","Portland, OR","city","United States","US","NA NA","NA NA","-122.7900653 -122.471751 -122.471751 -122.7900653 45.421863 45.421863 45.6509405 45.6509405","https://twitter.com/ainsmcrae/status/1101011297221500928","ains","Portland, OR","",,FALSE,66,131,0,301,1027,2016-03-02 05:59:47,FALSE,,,"en","https://pbs.twimg.com/profile_banners/704909044440502272/1549666325","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1094005973935509509/mKK6vUfi_normal.jpg",45.53640175,-122.63090815
"x19281892","x1101008564871520257",2019-02-28 06:37:52,"VickieIronStone","If strep throat has taught me anything, it’s that I could never do a liquid diet. 
I will suffer knives stabbing me in the throat before giving up my yum yums 🔪 🥘","Twitter for iPhone",162,,,,FALSE,FALSE,26,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/3b77caf94bfc81fe.json","Los Angeles","Los Angeles, CA","city","United States","US","NA NA","NA NA","-118.668404 -118.155409 -118.155409 -118.668404 33.704538 33.704538 34.337041 34.337041","https://twitter.com/VickieIronStone/status/1101008564871520257","Vickie Eisenstein","Los Angeles, CA","🎭 Actress 😂 Comedian 🎥 Videographer / YouTuber  ✨ YouTube Channel:  https://t.co/HeCxCkHwDG ✨ Vlog Channel: https://t.co/oxccJKtbnk","https://t.co/782s88OTfB",FALSE,26557,14003,366,36432,48641,2009-01-21 09:27:18,FALSE,"https://t.co/782s88OTfB","http://www.vickieeisenstein.com","en","https://pbs.twimg.com/profile_banners/19281892/1533139454","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1080862473916305410/gw82QCq5_normal.jpg",34.0207895,-118.4119065
"x611440638","x1100963792001748994",2019-02-28 03:39:57,"Krystaaaal420","i thiught the whole process of removing my tonsils was so i don’t get strep throat anymore and i think i have it lmao","Twitter for iPhone",117,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/28ace6b8d6dbc3af.json","Chula Vista","Chula Vista, CA","city","United States","US","NA NA","NA NA","-117.117116 -116.9278103 -116.9278103 -117.117116 32.582128 32.582128 32.685406 32.685406","https://twitter.com/Krystaaaal420/status/1100963792001748994","krystal meth.","Chula Vista, CA","22 | your girls gf🤫",,FALSE,791,463,4,59989,26336,2012-06-18 03:49:24,FALSE,,,"en","https://pbs.twimg.com/profile_banners/611440638/1526232071","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1096844008620417025/o9B3c45d_normal.jpg",32.633767,-117.02246315
"x2170809190","x1100954371972648961",2019-02-28 03:02:31,"katehanline","@astronautdogs Nah I’m not dressed or anything but feel a little cabin feverish","Twitter for iPhone",64,"x1100954266531971072","x4766702922","astronautdogs",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x4766702922","astronautdogs","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/512a8a4a4c4b4be0.json","Charlotte","Charlotte, NC","city","United States","US","NA NA","NA NA","-81.046876 -80.646695 -80.646695 -81.046876 35.001706 35.001706 35.416412 35.416412","https://twitter.com/katehanline/status/1100954371972648961","Top Dog","Your moms house","bisexual, androgynous amorphous dyke blob        [she/her]",,FALSE,191,203,3,17462,26113,2013-11-06 13:15:52,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2170809190/1551243935","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1100622950301089792/upEa3Gfp_normal.jpg",35.209059,-80.8467855
"x27824032","x1100952921259327488",2019-02-28 02:56:45,"zebrasBIGtoe","tbh it was a really cute note decorated with washi tape ~ I only went the extra mile bc I have: 
a) a midterm tomorrow
b) gnarly strep throat","Twitter for Android",141,"x1100938189689315328","x27824032","zebrasBIGtoe",FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/e4a0d228eb6be76b.json","Philadelphia","Philadelphia, PA","city","United States","US","NA NA","NA NA","-75.280284 -74.955712 -74.955712 -75.280284 39.871811 39.871811 40.13792 40.13792","https://twitter.com/zebrasBIGtoe/status/1100952921259327488","M U F F Y","Philly-delphia","(she/themme) surviving + sometimes thriving",,FALSE,448,357,2,7705,5899,2009-03-31 05:52:04,FALSE,,,"en","https://pbs.twimg.com/profile_banners/27824032/1543537235","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1068298980205973504/WFazr9UX_normal.jpg",40.0048655,-75.117998
"x2154961777","x1100938004795981824",2019-02-28 01:57:29,"mariaazuniga","having strep throat really sucks cause that means i can’t smoke and all i wanna do is smoke.. fuck me right","Twitter for iPhone",107,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/7eeed20da9c42064.json","McKinney","McKinney, TX","city","United States","US","NA NA","NA NA","-96.803319 -96.595889 -96.595889 -96.803319 33.137357 33.137357 33.251946 33.251946","https://twitter.com/mariaazuniga/status/1100938004795981824","M","","rest in paradise wook ✨",,FALSE,856,260,1,12659,16820,2013-10-25 13:50:48,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2154961777/1549302572","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1090338584039776258/NnAKWi53_normal.jpg",33.1946515,-96.699604
"x303851730","x1100929192571650048",2019-02-28 01:22:28,"Uj_U","@MissZindzi Strep throat did that for me","Twitter for Android",28,"x1100928138828238848","x44481763","MissZindzi",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x44481763","MissZindzi","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/3797791ff9c0e4c6.json","Toronto","Toronto, Ontario","city","Canada","CA","NA NA","NA NA","-79.639319 -78.90582 -78.90582 -79.639319 43.403221 43.403221 43.855401 43.855401","https://twitter.com/Uj_U/status/1100929192571650048","Uju","","Finding joy in the little things |

Always dreaming",,FALSE,498,1323,21,11381,6699,2011-05-23 14:39:21,FALSE,,,"en","https://pbs.twimg.com/profile_banners/303851730/1527340348","http://abs.twimg.com/images/themes/theme6/bg.gif","http://pbs.twimg.com/profile_images/1096087599830233090/SV0LJat5_normal.jpg",43.629311,-79.2725695
"x970010905521115136","x1100921424686931968",2019-02-28 00:51:36,"westernmainecc","@maydaymindy9 You fuck a disgusting disgraceful despicable classless clueless pig, you're probably gonna get swine flu","Twitter for Android",104,"x1100917746399879175","x825776310790266883","maydaymindy9",FALSE,FALSE,21,1,,,,,,,,,,,,,,"x825776310790266883","maydaymindy9","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/463f5d9615d7d1be.json","Maine","Maine, USA","admin","United States","US","NA NA","NA NA","-71.084335 -66.885075 -66.885075 -71.084335 42.917127 42.917127 47.459687 47.459687","https://twitter.com/westernmainecc/status/1100921424686931968","GJRboston","Boston/Bryant Pond","One of three people followed by Bob Mueller on Twitter","https://t.co/tsfm7SUb9X",FALSE,2838,5001,0,11789,6172,2018-03-03 18:59:56,FALSE,"https://t.co/tsfm7SUb9X","http://www.gjr.com","en","https://pbs.twimg.com/profile_banners/970010905521115136/1539453708",,"http://pbs.twimg.com/profile_images/1100527407419797505/n9vOqg-H_normal.jpg",45.188407,-68.984705
"x65502168","x1100920980480905216",2019-02-28 00:49:50,"JesikaMae28","@RavensRantz You are looking feverish, clearly need to leave class early 😉","Twitter for iPhone",61,"x1100910637947998208","x1099812471815266304","RavensRantz",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x1099812471815266304","RavensRantz","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/0d257f2a39eb5f9d.json","Newark","Newark, OH","city","United States","US","NA NA","NA NA","-82.4815876 -82.3337183 -82.3337183 -82.4815876 40.0356167 40.0356167 40.1237771 40.1237771","https://twitter.com/JesikaMae28/status/1100920980480905216","Jess","","sassy, sarcastic,blunt, honest, caring, married, watch way too much television and I don’t feel bad! my opinions my thoughts don’t like them ignore them",,FALSE,470,1944,0,2974,11924,2009-08-13 23:38:38,FALSE,,,"en","https://pbs.twimg.com/profile_banners/65502168/1537230192","http://abs.twimg.com/images/themes/theme19/bg.gif","http://pbs.twimg.com/profile_images/1074869580907065344/rnyl78DX_normal.jpg",40.0796969,-82.40765295
"x3058075883","x1100907089269059588",2019-02-27 23:54:38,"TravelinFoodies","Things that suck today: 

Still no hot water
inflammation in my left lung
strep throat
out of chicken noodle soup 

h e l p","Twitter for iPhone",123,,,,FALSE,FALSE,8,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/7142eb97ae21e839.json","Georgia","Georgia, USA","admin","United States","US","NA NA","NA NA","-85.605166 -80.742567 -80.742567 -85.605166 30.355644 30.355644 35.000771 35.000771","https://twitter.com/TravelinFoodies/status/1100907089269059588","Court","Atlanta, GA","married, food loving, cat mom with a splash of rage and a whole lot of wine; Book Cover Designer // Writer // Editor // Photographer","https://t.co/jRi3ThS4Xy",FALSE,855,898,11,1484,1886,2015-02-24 04:24:13,FALSE,"https://t.co/jRi3ThS4Xy","https://travelinfoodies.net/","en","https://pbs.twimg.com/profile_banners/3058075883/1547647230","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1073218461701210113/yzldGzdp_normal.jpg",32.6782075,-83.1738665
"x22209201","x1100905626077724672",2019-02-27 23:48:49,"SeanBeeson","When six of the seven people in your family have strep throat (baby is ok!) and need amoxicillin, and you don't have RX insurance, I'm glad @meijer has it for free!","Twitter for Android",164,,,,FALSE,FALSE,98,7,,,,,,,,,,,,,,"x14277701","meijer","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/de599025180e2ee7.json","Ohio","Ohio, USA","admin","United States","US","NA NA","NA NA","-84.8203089 -80.518626 -80.518626 -84.8203089 38.403186 38.403186 42.327133 42.327133","https://twitter.com/SeanBeeson/status/1100905626077724672","Sean Beeson | Music & Sound","Ohio, USA","Composer, sound designer, and producer. My music has been streamed 100,000,000 times. Sounds are featured on the Pixel. Husband, Catholic. Father of five.","https://t.co/i8kLJXvpgQ",FALSE,988183,787707,3805,4245,1829,2009-02-28 00:07:05,TRUE,"https://t.co/i8kLJXvpgQ","http://www.seanbeeson.com","en","https://pbs.twimg.com/profile_banners/22209201/1548121367","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1087525951695667200/rPDTusGw_normal.jpg",40.3651595,-82.66946745
"x120883715","x1100897788144046086",2019-02-27 23:17:41,"ShaggyBlack","@angie_goodwood I got a FEVER... and the prescription. Is MORE COWBELL","Twitter for iPhone",54,"x1100896844354326528","x236657933","angie_goodwood",FALSE,FALSE,0,1,,,,,,,,,,,,,,"x236657933","angie_goodwood","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/4ec01c9dbc693497.json","Florida","Florida, USA","admin","United States","US","NA NA","NA NA","-87.634643 -79.974307 -79.974307 -87.634643 24.396308 24.396308 31.001056 31.001056","https://twitter.com/ShaggyBlack/status/1100897788144046086","Cheddar Goblin","Jax, Fl","Duval’s Own. Wrestling, comics, horror flicks, video games are my interest. If none apply to you, you can hee-haw tf right on outta here #DrunkenHospitality","https://t.co/46u9Liflnw",FALSE,1583,2441,106,261165,50620,2010-03-07 21:45:41,FALSE,"https://t.co/46u9Liflnw","https://drunkenhospitality.podbean.com/","en","https://pbs.twimg.com/profile_banners/120883715/1528001773","http://abs.twimg.com/images/themes/theme15/bg.png","http://pbs.twimg.com/profile_images/1097727826206310400/D8bI90eI_normal.jpg",27.698682,-83.804475
"x1038582883","x1100890185351467010",2019-02-27 22:47:28,"k__camp","It’s crazy how we constantly think about specific moments in life over and over again. For me it’s the time that I posted about how I had strep throat on my snap story and this dude I met from tinder who I didn’t want to hookup with called me an edgelord","Twitter for iPhone",254,,,,FALSE,FALSE,7,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/820684853e0f1eb6.json","Blacksburg","Blacksburg, VA","city","United States","US","NA NA","NA NA","-80.47611 -80.381618 -80.381618 -80.47611 37.185195 37.185195 37.273387 37.273387","https://twitter.com/k__camp/status/1100890185351467010","kristen","Blacksburg, VA","",,FALSE,191,143,2,4334,20866,2012-12-27 02:08:47,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1038582883/1549338624","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1095470936629932032/cEAOmTO3_normal.jpg",37.229291,-80.428864
"x318314043","x1100882150184890368",2019-02-27 22:15:32,"kiyahnikki","$55 for a fucking strep throat test bitch what the fuckin fuck","Twitter for iPhone",62,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/6a71821001635bbd.json","Daly City","Daly City, CA","city","United States","US","NA NA","NA NA","-122.5001644 -122.405233 -122.405233 -122.5001644 37.649122 37.649122 37.708437 37.708437","https://twitter.com/kiyahnikki/status/1100882150184890368","kiyah","San Francisco, CA","",,FALSE,255,159,5,20568,10237,2011-06-16 08:50:58,FALSE,,,"en","https://pbs.twimg.com/profile_banners/318314043/1547800887","http://abs.twimg.com/images/themes/theme4/bg.gif","http://pbs.twimg.com/profile_images/1095567736334254080/9Dbs0Tbe_normal.jpg",37.6787795,-122.4526987
