"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"x716459256074149889","x1103008850913910785",2019-03-05 19:06:17,"ramona_ebooks","I have a fever (aye aye)","twittbot.net",24,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ramona_ebooks/status/1103008850913910785","Marilyn Manson Taint","Hell, MI","My tits are burning | bot run by @homeruncomet | icon by @official_shiro | nsfw",,FALSE,59,82,0,45611,0,2016-04-03 02:56:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/716459256074149889/1468788051",,"http://pbs.twimg.com/profile_images/754777612975767552/N2gcPUn7_normal.jpg",,
"x716459256074149889","x1100592961815949312",2019-02-27 03:06:24,"ramona_ebooks","I have a fever (aye aye)","twittbot.net",24,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ramona_ebooks/status/1100592961815949312","Marilyn Manson Taint","Hell, MI","My tits are burning | bot run by @homeruncomet | icon by @official_shiro | nsfw",,FALSE,59,82,0,45611,0,2016-04-03 02:56:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/716459256074149889/1468788051",,"http://pbs.twimg.com/profile_images/754777612975767552/N2gcPUn7_normal.jpg",,
"x716459256074149889","x1101076156684492801",2019-02-28 11:06:27,"ramona_ebooks","I have a fever (aye aye)","twittbot.net",24,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ramona_ebooks/status/1101076156684492801","Marilyn Manson Taint","Hell, MI","My tits are burning | bot run by @homeruncomet | icon by @official_shiro | nsfw",,FALSE,59,82,0,45611,0,2016-04-03 02:56:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/716459256074149889/1468788051",,"http://pbs.twimg.com/profile_images/754777612975767552/N2gcPUn7_normal.jpg",,
"x716459256074149889","x1100109751508058114",2019-02-25 19:06:18,"ramona_ebooks","I have a fever (aye aye)","twittbot.net",24,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ramona_ebooks/status/1100109751508058114","Marilyn Manson Taint","Hell, MI","My tits are burning | bot run by @homeruncomet | icon by @official_shiro | nsfw",,FALSE,59,82,0,45611,0,2016-04-03 02:56:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/716459256074149889/1468788051",,"http://pbs.twimg.com/profile_images/754777612975767552/N2gcPUn7_normal.jpg",,
"x716459256074149889","x1102525708952264704",2019-03-04 11:06:27,"ramona_ebooks","I have a fever (aye aye)","twittbot.net",24,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ramona_ebooks/status/1102525708952264704","Marilyn Manson Taint","Hell, MI","My tits are burning | bot run by @homeruncomet | icon by @official_shiro | nsfw",,FALSE,59,82,0,45611,0,2016-04-03 02:56:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/716459256074149889/1468788051",,"http://pbs.twimg.com/profile_images/754777612975767552/N2gcPUn7_normal.jpg",,
"x716459256074149889","x1102042509050490880",2019-03-03 03:06:23,"ramona_ebooks","I have a fever (aye aye)","twittbot.net",24,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ramona_ebooks/status/1102042509050490880","Marilyn Manson Taint","Hell, MI","My tits are burning | bot run by @homeruncomet | icon by @official_shiro | nsfw",,FALSE,59,82,0,45611,0,2016-04-03 02:56:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/716459256074149889/1468788051",,"http://pbs.twimg.com/profile_images/754777612975767552/N2gcPUn7_normal.jpg",,
"x716459256074149889","x1101559299883450368",2019-03-01 19:06:17,"ramona_ebooks","I have a fever (aye aye)","twittbot.net",24,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ramona_ebooks/status/1101559299883450368","Marilyn Manson Taint","Hell, MI","My tits are burning | bot run by @homeruncomet | icon by @official_shiro | nsfw",,FALSE,59,82,0,45611,0,2016-04-03 02:56:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/716459256074149889/1468788051",,"http://pbs.twimg.com/profile_images/754777612975767552/N2gcPUn7_normal.jpg",,
"x2560886003","x1103488815287668736",2019-03-07 02:53:30,"Gammapulsse","Ugh I have fever","Twitter for iPhone",16,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Gammapulsse/status/1103488815287668736","Gammae","Louisiana, USA","[he/him] I'm Sam and I post stuff. My bf bitch: @LordDienonychus. Icon is by @8xenon8 !","https://t.co/wIEYJmy2QY",FALSE,956,3205,49,166322,183486,2014-05-23 21:03:11,FALSE,"https://t.co/wIEYJmy2QY","https://listography.com/gammae","en","https://pbs.twimg.com/profile_banners/2560886003/1439252706","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1044436353210109952/eE-3sIlh_normal.jpg",,
"x897889230956974081","x1103485739365527552",2019-03-07 02:41:16,"miyah_hayes","You know that feeling when you’re getting sick and you know that your getting sick but you don’t want to tell your parents because they’ll just tell you that your not a doctor until you have a fever of 102 degrees from strep throat? No, just me?","Twitter for iPhone",245,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/miyah_hayes/status/1103485739365527552","blacKid_","Montgomery Village, MD","Scorpio| 17 | wmhs 20🔶 beautiful & strange| I want a put a blessing on someone’s son ♥️","https://t.co/an3tcXa2YJ",FALSE,93,354,0,1085,3867,2017-08-16 18:34:09,FALSE,"https://t.co/an3tcXa2YJ","http://miya.com","en","https://pbs.twimg.com/profile_banners/897889230956974081/1551838644",,"http://pbs.twimg.com/profile_images/1103117339481030656/Sce7myZF_normal.jpg",,
"x113997844","x1103485636068073474",2019-03-07 02:40:52,"S_Pekeles","@DGlaucomflecken no paintball, trampolines and no ""sick days"" -  Unless you have a fever of 41 or are actively vomiting for the seventh time you go to school.  My parents are both peds lol","Twitter Web Client",171,"x1103432577002569728","x726767006905573376","DGlaucomflecken",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x726767006905573376","DGlaucomflecken","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/S_Pekeles/status/1103485636068073474","Sarah Pekeles","Canada","Social Worker in Ottawa, ON.  Interested in Politics, coffee, beer and current events. RT/follows do not equal endorsement (Quack watcher extraordinaire)",,FALSE,419,2936,17,3277,926,2010-02-13 19:02:53,FALSE,,,"en","https://pbs.twimg.com/profile_banners/113997844/1399097965","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/1550925376/cafe-capuchino_normal.gif",,
"x48194744","x1103485440684744706",2019-03-07 02:40:05,"olson_kira","One of my roommates has pneumonia and the other has a fever of 102. Yay for being mom of the house","Twitter for iPhone",98,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/olson_kira/status/1103485440684744706","Kira Olson","San Luis Obispo, CA","cal poly slo 2019",,FALSE,247,208,1,4509,8088,2009-06-18 01:25:20,FALSE,,,"en","https://pbs.twimg.com/profile_banners/48194744/1534131843","http://abs.twimg.com/images/themes/theme5/bg.gif","http://pbs.twimg.com/profile_images/1060035092330897408/EqRsNjGa_normal.jpg",,
"x754074710","x1102756519635025921",2019-03-05 02:23:37,"lifeofzohra","I think i have a fever","Twitter for iPhone",22,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lifeofzohra/status/1102756519635025921","your dads girlfriend","Montréal, Québec","",,FALSE,199,188,2,9823,29902,2012-08-13 00:34:11,FALSE,,,"en","https://pbs.twimg.com/profile_banners/754074710/1496039211","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1102333909675720707/EzKR6WRh_normal.jpg",,
"x754074710","x1102876826970607616",2019-03-05 10:21:40,"lifeofzohra","When i have a fever i see the most fucked up dreams","Twitter for iPhone",51,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lifeofzohra/status/1102876826970607616","your dads girlfriend","Montréal, Québec","",,FALSE,199,188,2,9823,29902,2012-08-13 00:34:11,FALSE,,,"en","https://pbs.twimg.com/profile_banners/754074710/1496039211","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1102333909675720707/EzKR6WRh_normal.jpg",,
"x754074710","x1103484742819811328",2019-03-07 02:37:19,"lifeofzohra","I have a fever and a concussion and i just finished my shift im really THAT bitch huh","Twitter for iPhone",85,,,,FALSE,FALSE,2,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/lifeofzohra/status/1103484742819811328","your dads girlfriend","Montréal, Québec","",,FALSE,199,188,2,9823,29902,2012-08-13 00:34:11,FALSE,,,"en","https://pbs.twimg.com/profile_banners/754074710/1496039211","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1102333909675720707/EzKR6WRh_normal.jpg",,
"x2314906083","x1103484497633439746",2019-03-07 02:36:20,"rebeccaisrusty","pretty sure I’ve had a fever for a few days so we’re out here being sick sick","Twitter for iPhone",77,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/rebeccaisrusty/status/1103484497633439746","rebitcha","Ohio, USA","depressed but well dressed","https://t.co/UBDxR51Ej9",FALSE,136,327,0,2255,13966,2014-01-30 20:39:16,FALSE,"https://t.co/UBDxR51Ej9","https://vsco.co/rebeccaisrusty","en","https://pbs.twimg.com/profile_banners/2314906083/1551177534","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1095875190402285568/4lNK7Aib_normal.jpg",,
"x2553499226","x1103482641615994881",2019-03-07 02:28:58,"vulcains_","i had a fever dream earlier where it was like pokemon but with bees? so instead of fighting pokemon we fought bees and would carry around the hives on our back like backpacks and there was a league and everything","TweetDeck",212,,,,FALSE,FALSE,3,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/vulcains_/status/1103482641615994881","razz","australia","i have approximate knowledge of many things",,FALSE,698,142,11,17046,5764,2014-06-07 23:48:24,FALSE,,,"en","https://pbs.twimg.com/profile_banners/2553499226/1432639350","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/859655881255927808/3HTyIV9-_normal.jpg",,
"x1097994416793505792","x1103479204027527168",2019-03-07 02:15:18,"tanna_scholl","so I had a fever earlier today but I looked cute???? https://t.co/Y9rK0pYcT5","Twitter for iPhone",52,,,,FALSE,FALSE,2,0,,,,,,"http://pbs.twimg.com/ext_tw_video_thumb/1103479141742071808/pu/img/Lu9waRQDqaikKXXT.jpg","https://t.co/Y9rK0pYcT5","https://twitter.com/tanna_scholl/status/1103479204027527168/video/1","photo","http://pbs.twimg.com/ext_tw_video_thumb/1103479141742071808/pu/img/Lu9waRQDqaikKXXT.jpg","https://t.co/Y9rK0pYcT5","https://twitter.com/tanna_scholl/status/1103479204027527168/video/1",,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/tanna_scholl/status/1103479204027527168","Tanna Scholl","Wichita, KS","nw soccer",,FALSE,95,208,0,72,158,2019-02-19 23:00:43,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1097994416793505792/1550617609",,"http://pbs.twimg.com/profile_images/1100216001050931203/bLwtYYgm_normal.jpg",,
"x1239442238","x1103478875890372608",2019-03-07 02:14:00,"xostina143xo","@Nikkki_FF I’m so sorry I came home from work and slept because I had a fever 😭😭","Twitter for iPhone",69,"x1103459611267555328","x1373306742","Nikkki_FF",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x1373306742","Nikkki_FF","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/xostina143xo/status/1103478875890372608","Stina🌈🤙🏻","New York, USA","22. Rochester NY. Love is louder than the pressure to be perfect. SUNY Brockport Alumni. 🌈 BR💕",,FALSE,470,710,3,24986,56595,2013-03-03 17:41:39,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1239442238/1540170844","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1084974206532632582/7Odkp4NM_normal.jpg",,
"x1239442238","x1103338197109612544",2019-03-06 16:54:59,"xostina143xo","My feet are soaked, I have a fever and my stomach is killing me 😭😭","Twitter for iPhone",66,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/xostina143xo/status/1103338197109612544","Stina🌈🤙🏻","New York, USA","22. Rochester NY. Love is louder than the pressure to be perfect. SUNY Brockport Alumni. 🌈 BR💕",,FALSE,470,710,3,24986,56595,2013-03-03 17:41:39,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1239442238/1540170844","http://abs.twimg.com/images/themes/theme18/bg.gif","http://pbs.twimg.com/profile_images/1084974206532632582/7Odkp4NM_normal.jpg",,
"x1087199675403390976","x1103478003269537792",2019-03-07 02:10:32,"_meichelle","Me: can you come check and see if I have a fever * obviously dying* 

My mother: No you don’t have one 

Me: NIGGA YOU DIDNT EVEN TOUCH ME 

My mother: *walks away laughing*","Twitter for iPhone",173,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/_meichelle/status/1103478003269537792","Olivia","Durham, North Carolina ","Ensley Ielani 💕✨ (e-lani) simple!",,FALSE,59,356,0,68,105,2019-01-21 04:06:16,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1087199675403390976/1550522223","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1087205889537462273/jKVoDLpj_normal.jpg",,
"x1074847446604374016","x1103477239872737281",2019-03-07 02:07:30,"Sskyy___","He really got a fever and I’m trying everything but it’s not working 😩","Twitter for iPhone",70,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Sskyy___/status/1103477239872737281","Skylar.","Philadelphia, PA","#NewPage",,FALSE,143,133,0,751,405,2018-12-18 02:02:55,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1074847446604374016/1551305331",,"http://pbs.twimg.com/profile_images/1100880459934789635/JKNM9DY4_normal.jpg",,
