"user_id","status_id","created_at","screen_name","text","source","display_text_width","reply_to_status_id","reply_to_user_id","reply_to_screen_name","is_quote","is_retweet","favorite_count","retweet_count","hashtags","symbols","urls_url","urls_t.co","urls_expanded_url","media_url","media_t.co","media_expanded_url","media_type","ext_media_url","ext_media_t.co","ext_media_expanded_url","ext_media_type","mentions_user_id","mentions_screen_name","lang","quoted_status_id","quoted_text","quoted_created_at","quoted_source","quoted_favorite_count","quoted_retweet_count","quoted_user_id","quoted_screen_name","quoted_name","quoted_followers_count","quoted_friends_count","quoted_statuses_count","quoted_location","quoted_description","quoted_verified","retweet_status_id","retweet_text","retweet_created_at","retweet_source","retweet_favorite_count","retweet_retweet_count","retweet_user_id","retweet_screen_name","retweet_name","retweet_followers_count","retweet_friends_count","retweet_statuses_count","retweet_location","retweet_description","retweet_verified","place_url","place_name","place_full_name","place_type","country","country_code","geo_coords","coords_coords","bbox_coords","status_url","name","location","description","url","protected","followers_count","friends_count","listed_count","statuses_count","favourites_count","account_created_at","verified","profile_url","profile_expanded_url","account_lang","profile_banner_url","profile_background_url","profile_image_url","lat","lng"
"x26662892","x1103494279870193664",2019-03-07 03:15:12,"joaniel47","@TaraShe72207138 @RealDeanCain Tara I haven’t had a flu shot in years. I know stage four cancer. Every time I ever got one, I’d get really sick for a week. I just stopped getting them; haven’t had the flu since but I’m really careful.","Twitter for iPhone",203,"x1103484288291557376","x988260848924741632","TaraShe72207138",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x988260848924741632 x581999965","TaraShe72207138 RealDeanCain","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/joaniel47/status/1103494279870193664","joan libbra","illinois","Cancer warrior; make happen what you want in life. BA; single, #noregrets fan of Dean Cain & many others. My son, niece, & nephews are my life. hate injustice",,FALSE,327,665,1,10516,24790,2009-03-26 02:10:57,FALSE,,,"en","https://pbs.twimg.com/profile_banners/26662892/1551922223","http://abs.twimg.com/images/themes/theme20/bg.png","http://pbs.twimg.com/profile_images/1084496982914318336/n6T7OSL0_normal.jpg",,
"x17858846","x1103494050647293954",2019-03-07 03:14:18,"AnneCW","@petersagal Years ago, my aunt had the ""flu"" in December and by June had succumbed to terminal pancreatic cancer. That was many years ago and I am hoping they've made strides against this terrible foe.","Twitter Web Client",189,"x1103491854375575552","x14985228","petersagal",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x14985228","petersagal","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/AnneCW/status/1103494050647293954","Anne Ward","Western North Carolina","Writer. Video Producer. Teacher.   Cubs fan.   Former Chicagoan exploring Appalachia one story at a time...","https://t.co/AL5dBo5GZR",FALSE,1065,3060,32,30828,30632,2008-12-04 03:37:34,FALSE,"https://t.co/AL5dBo5GZR","https://wataugacountyusa.wordpress.com","en","https://pbs.twimg.com/profile_banners/17858846/1544390969","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1012424772993499136/bIsISrWh_normal.jpg",,
"x120123576","x1103493871361769477",2019-03-07 03:13:35,"Bulls_Jay","@SiegelScribe ha it's only been a few games against good teams, but kinda amusing. Lauri is probably a bit gassed, especially after playing huge minutes with flu.","TweetDeck",148,"x1103493559049732096","x2528017561","SiegelScribe",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x2528017561","SiegelScribe","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/Bulls_Jay/status/1103493871361769477","Jason Patt","Chicago, IL","Editor @ClutchPointsApp Contributor @BullsBlogger @betchicago1 @Forbes Co-host Cash Considerations                            Contact me: jason.patt2@gmail.com",,FALSE,9025,1818,529,130493,1397,2010-03-05 14:48:04,TRUE,,,"en","https://pbs.twimg.com/profile_banners/120123576/1486424816","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/844224531418005504/eliSfAEU_normal.jpg",,
"x248475993","x1103489933795307523",2019-03-07 02:57:56,"imbae_sellers","Jordan when he caught the flu a month ago 😭 https://t.co/wi5oSUD8yC","Twitter for iPhone",43,,,,TRUE,FALSE,0,0,,,"twitter.com/ionlysayfacts/…","https://t.co/wi5oSUD8yC","https://twitter.com/ionlysayfacts/status/1103093569693384704",,,,,,,,,,,"en","x1103093569693384704","A kid that didn't get vaccinated  https://t.co/SlKlbGShdl",2019-03-06 00:42:56,"Twitter for iPhone",16120,6097,"x321605740","IOnlySayFacts","'99 The Rock",5529,4701,492793,"Heaven","",FALSE,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/imbae_sellers/status/1103489933795307523","Kayyy ✨","North Carolina, USA","College Graduate 🎓 MARRIED 💍 Jordan & Tobias Jr ♥️",,FALSE,759,779,1,61943,3154,2011-02-07 02:32:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/248475993/1550715129","http://abs.twimg.com/images/themes/theme11/bg.gif","http://pbs.twimg.com/profile_images/1098404976135671809/RIdZf0oF_normal.jpg",,
"x167888158","x1103489906750443521",2019-03-07 02:57:50,"CameronRusso","@tsnmimara @wyamelanie @kinkykaraa last time i was in vegas i had the flu so i think vegas hates me","Twitter for iPhone",64,"x1103489711740538885","x754909946177687553","tsnmimara",FALSE,FALSE,2,0,,,,,,,,,,,,,,"x754909946177687553 x212352526 x787673722316546048","tsnmimara wyamelanie kinkykaraa","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/CameronRusso/status/1103489906750443521","Cam Russo","boston","u look nice today | instagram @sh0tcaller","https://t.co/SAkbde0XH8",FALSE,20558,1886,288,18182,17346,2010-07-17 19:59:51,FALSE,"https://t.co/SAkbde0XH8","https://m.youtube.com/cameronrusso21","en","https://pbs.twimg.com/profile_banners/167888158/1551917774","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1103449921817071616/NjlD34UP_normal.jpg",,
"x231952529","x1103484943169175552",2019-03-07 02:38:06,"JasSoLovely90","@walistic504 Yea it was cold here too, I had plans for me and my boyfriend for his bday, but I was sick and couldn’t do anything. I had the flu and strep","Twitter for iPhone",140,"x1103484669700509697","x613947968","walistic504",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x613947968","walistic504","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/JasSoLovely90/status/1103484943169175552","✨Miss Jas✨ #BelieveInTheFight 💪🏽","Dallas, TX","I go HARD 4 Trey, Kle, Cory & Sebastian, better ask sumbody! Trey, Khleo, Cory, & Sebastian all follow me. #TeamKhleo #OfficialSlickLivingGirl #T101 #TreysAngel",,FALSE,1704,1796,11,79787,4070,2010-12-29 22:40:20,FALSE,,,"en","https://pbs.twimg.com/profile_banners/231952529/1491017038","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1099861953747603456/Tm8UDvlr_normal.jpg",,
"x54978873","x1103483312012701696",2019-03-07 02:31:37,"8MillionML","@GoVols67 @magnumCJ I do not know. And Reid didn’t score against us or barely scored I can’t remember. Bone had the flu, I would imagine Alexander was coming down with it at that time. Maybe that was it.","Twitter for iPad",183,"x1103482538306297857","x721929468","GoVols67",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x721929468 x1010044058","GoVols67 magnumCJ","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/8MillionML/status/1103483312012701696","🌙MLW✨","Tennessee","🎶 Light Of My Life, Fate Should Have You Made You A Gentlemans Wife🎶  #VOLS #RaiderNation☠️",,FALSE,561,420,7,13896,45102,2009-07-08 18:18:23,FALSE,,,"en","https://pbs.twimg.com/profile_banners/54978873/1549135622","http://abs.twimg.com/images/themes/theme9/bg.gif","http://pbs.twimg.com/profile_images/1095320332825780226/1jtFnHrN_normal.jpg",,
"x701947030881439750","x1103482809023385601",2019-03-07 02:29:38,"ermergerdmitch","@fags4fortnite I did one time when I had the flu","Twitter for iPhone",33,"x1103482674327506945","x3464170815","fags4fortnite",FALSE,FALSE,1,0,,,,,,,,,,,,,,"x3464170815","fags4fortnite","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ermergerdmitch/status/1103482809023385601","Nickgur Swift","United States","",,FALSE,130,318,3,573,9566,2016-02-23 01:49:48,FALSE,,,"en","https://pbs.twimg.com/profile_banners/701947030881439750/1551125153",,"http://pbs.twimg.com/profile_images/1103444640437542912/C14a54X9_normal.jpg",,
"x766244377","x1103482571948740608",2019-03-07 02:28:41,"ChristinaTippen","FYI

Head-to-head tiebreakers are for tourney seeding only

If we finish tied with LSU we still get an equal share of the regular season title which is only fair considering we didn't get the chance to avenge the loss with a return trip to TBA.

Also, Bone had the flu at LSU","Twitter for Android",275,,,,FALSE,FALSE,11,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ChristinaTippen/status/1103482571948740608","Brent","Knoxville","Chosen by the Ultimate Volunteer (Jesus Christ) - John 15:16.    Blessed with 2 daughters, future Lady Vols?.  We are all Huge Vol Fans. #VFL #GBO #VOLS",,FALSE,3012,4996,37,105167,95060,2012-08-18 19:18:24,FALSE,,,"en","https://pbs.twimg.com/profile_banners/766244377/1363307969","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/785543624553398272/8U4VLjbK_normal.jpg",,
"x186650713","x1103482306633834497",2019-03-07 02:27:38,"PoohBearoness","@AllThatJazz324 I don't like or want the flu shot. Never had it before two years ago.  I have never had the flu. Now we're being forced to take the shot at work. I had a huge bruise on my arm for about 2 weeks after.","Twitter for Android",200,"x1103262248817123328","x188142222","AllThatJazz324",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x188142222","AllThatJazz324","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/PoohBearoness/status/1103482306633834497","PoohBearoness","Southern USA","You know who I am",,FALSE,1236,344,24,85040,1336,2010-09-04 01:04:22,FALSE,,,"en","https://pbs.twimg.com/profile_banners/186650713/1356891447","http://abs.twimg.com/images/themes/theme10/bg.gif","http://pbs.twimg.com/profile_images/649544217069490176/1Zr6duwc_normal.jpg",,
"x1049921200783314947","x1103481307194183680",2019-03-07 02:23:39,"__justkeith","@2ShotZofJENN I am literally taking everything! MFer had the flu and I slept in the other room and Lysol ‘d EVERYTHING. My dumb ass still got it!!! BRUUUUUHHHHHH!! Miserable.","Twitter for iPhone",160,"x1103480382312325120","x155799139","2ShotZofJENN",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x155799139","2ShotZofJENN","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/__justkeith/status/1103481307194183680","⚜️ Keith ⚜️","Baton Rouge, LA","","https://t.co/yZWddL5XgR",FALSE,84,97,0,353,387,2018-10-10 07:14:55,FALSE,"https://t.co/yZWddL5XgR","http://Instagram.com/__justkeith","en",,,"http://pbs.twimg.com/profile_images/1049922181143175168/H3v1Manw_normal.jpg",,
"x71630063","x1103481272779845633",2019-03-07 02:23:31,"kyrealtorexpert","Well, the flu hit the Thompson household. I’m on day 5, and Tate just tested positive. 
We’ve never had the flu before. All I can say is it’s awful! I know how I’ve felt the past 5 days, and I can only imagine how his little body will handle it.","Facebook",245,,,,FALSE,FALSE,0,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/kyrealtorexpert/status/1103481272779845633","Michelle Thompson","Brandenburg, KY","RE/MAX Broker/Owner, selling Real Estate in the Fort Knox area","http://t.co/9Q6tfjbsNI",FALSE,357,558,3,1849,22,2009-09-04 20:28:05,FALSE,"http://t.co/9Q6tfjbsNI","http://www.commitmentrealty.com","en",,"http://abs.twimg.com/images/themes/theme7/bg.gif","http://pbs.twimg.com/profile_images/398658360/remax14_normal.jpg",,
"x133513297","x1103475664735354881",2019-03-07 02:01:14,"pitchermom31","I need my prayer warriors! My daughter's family has had the flu and my daughter has the flu and bronchitis, My granddaughter (Riley) has the flu and my grandson (Camden)has the flu and a touch of pneumonia,... https://t.co/H4lAk2jC45","Facebook",233,,,,FALSE,FALSE,0,0,,,"facebook.com/10000032751066…","https://t.co/H4lAk2jC45","https://www.facebook.com/100000327510669/posts/2265086140178948/",,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/pitchermom31/status/1103475664735354881","Audra Murphy","ky","Married for 30 years, I have 3 children,and 2 grandchildren I'm raising plus care for 2 grandchildren for their mommy and daddy  I am a born again christian.","https://t.co/At5RZm7ojw",FALSE,685,1633,6,17351,204,2010-04-16 00:32:24,FALSE,"https://t.co/At5RZm7ojw","http://www.countryscentscandles.com/store/audramurphy","en","https://pbs.twimg.com/profile_banners/133513297/1505583750","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/909109541605924872/eMcVaN8e_normal.jpg",,
"x721326916632883200","x1103474688800354304",2019-03-07 01:57:22,"ThoughtasWeak","@JoshuaBHoe Gotcha! Sorry, not thinking clearly today- hit with flu","Twitter for iPhone",55,"x1103474514976038912","x3931283419","JoshuaBHoe",FALSE,FALSE,0,0,,,,,,,,,,,,,,"x3931283419","JoshuaBHoe","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/ThoughtasWeak/status/1103474688800354304","ThoughtAsWeak","California, USA","mother of abuse survivor. push for laws that are based on facts and studies, not fear & myths. Christian Against Registry",,FALSE,243,113,2,2086,6950,2016-04-16 13:18:33,FALSE,,,"en","https://pbs.twimg.com/profile_banners/721326916632883200/1460813634",,"http://pbs.twimg.com/profile_images/721327789312311296/kGvvgKEl_normal.jpg",,
"x945085176","x1103472805478248448",2019-03-07 01:49:53,"andrewmatarazzo","@cmoonlightag I had the flu 😭","Twitter for iPhone",15,"x1103465752215076864","x826130741025202181","cmoonlightag",FALSE,FALSE,3,0,,,,,,,,,,,,,,"x826130741025202181","cmoonlightag","en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"NA NA","NA NA","NA NA NA NA NA NA NA NA","https://twitter.com/andrewmatarazzo/status/1103472805478248448","Andrew Matarazzo","Los Angeles","Actor based in LA. Instagram: @AndrewMatarazzo","https://t.co/4YbNx7IRxZ",FALSE,48026,136,401,4304,130059,2012-11-13 03:25:35,TRUE,"https://t.co/4YbNx7IRxZ","https://youtu.be/UWHzz6yXOao","en","https://pbs.twimg.com/profile_banners/945085176/1450764327","http://abs.twimg.com/images/themes/theme14/bg.gif","http://pbs.twimg.com/profile_images/1064435195837706241/1ArtM_27_normal.jpg",,
"x1242507594","x1103471720898281472",2019-03-07 01:45:34,"BrennLawrence","I’m literally dying. I haven’t had the flu like this in years and I’m just wondering what I did to deserve this😅","Twitter for iPhone",112,,,,FALSE,FALSE,1,0,,,,,,,,,,,,,,,,"en",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,"https://api.twitter.com/1.1/geo/id/737fcb9daae404ac.json","Boise","Boise, ID","city","United States","US","NA NA","NA NA","-116.374494 -116.101508 -116.101508 -116.374494 43.510172 43.510172 43.685894 43.685894","https://twitter.com/BrennLawrence/status/1103471720898281472","brenn","","thanks but I’m gay with daddy🤑🏳️‍🌈",,FALSE,566,744,1,31156,22185,2013-03-05 00:36:12,FALSE,,,"en","https://pbs.twimg.com/profile_banners/1242507594/1538110039","http://abs.twimg.com/images/themes/theme1/bg.png","http://pbs.twimg.com/profile_images/1095940780781330433/Nlg5QkeX_normal.jpg",43.598033,-116.238001
